Id;downloaded_image_name;image_name;url;image type;hallucination type;l1;l2;l3
115;image_115;MrNoMbre_anatomy_atlas_cartoon_da_vinci_style_71d62905-ffa6-430a-ab98-1eefed019828.png;https://midjourney-image.s3.amazonaws.com/MrNoMbre_anatomy_atlas_cartoon_da_vinci_style_71d62905-ffa6-430a-ab98-1eefed019828.png;generated;false premises;people;body;artifacts
116;image_116;NyanKath_double_exposure_of_a_cyberpunk_city_within_a_womans_si_33af5307-17f6-4eb0-97e1-1b62981d3951.png;https://midjourney-image.s3.amazonaws.com/NyanKath_double_exposure_of_a_cyberpunk_city_within_a_womans_si_33af5307-17f6-4eb0-97e1-1b62981d3951.png;generated;false premises;people;construction;body
117;image_117;MarLin67_Luxorious_table_at_a_modern_restaurant_A_glass_with_ic_f9db1279-cc01-4bd7-9236-e06deb559ea5.png;https://midjourney-image.s3.amazonaws.com/MarLin67_Luxorious_table_at_a_modern_restaurant_A_glass_with_ic_f9db1279-cc01-4bd7-9236-e06deb559ea5.png;generated;false premises;kitchenware;animals;artifacts
118;image_118;SavageTalk_1950s_sci_fi_robot_super_sleek_and_intricate_attacki_0917e6f6-de4b-4728-b01d-751a1a8c325c.png;https://midjourney-image.s3.amazonaws.com/SavageTalk_1950s_sci_fi_robot_super_sleek_and_intricate_attacki_0917e6f6-de4b-4728-b01d-751a1a8c325c.png;generated;insufficient context;artifacts;artifacts;artifacts
119;image_119;Naggar_Woman_Alexandria_Sea_waves_magichour_raining__dramatic___f29011c0-69b9-4123-a235-d51e66ca0b99.png;https://midjourney-image.s3.amazonaws.com/Naggar_Woman_Alexandria_Sea_waves_magichour_raining__dramatic___f29011c0-69b9-4123-a235-d51e66ca0b99.png;generated;insufficient context;people;nature;construction
120;image_120;Joseph_Is_Great_photorealistic_fantasy_wizard_house_at_a_rural__329c65e6-c145-4846-ae78-992333c816ec.png;https://midjourney-image.s3.amazonaws.com/Joseph_Is_Great_photorealistic_fantasy_wizard_house_at_a_rural__329c65e6-c145-4846-ae78-992333c816ec.png;generated;false premises;nature;construction;nature
121;image_121;Lunaowl_Magical_library_quills_with_wings_flying_fairylights_li_94f2e894-4a8a-4e2c-8e89-b8e8af0f6d76.png;https://midjourney-image.s3.amazonaws.com/Lunaowl_Magical_library_quills_with_wings_flying_fairylights_li_94f2e894-4a8a-4e2c-8e89-b8e8af0f6d76.png;generated;false premises;artifacts;furniture;indoor
122;image_122;That_Weird_Ghost_rough_anime_style_sketch_of_a_beautiful_female_1c7bc4b8-fb3a-4c9e-9ea1-49f7d6c4ba7d.png;https://midjourney-image.s3.amazonaws.com/That_Weird_Ghost_rough_anime_style_sketch_of_a_beautiful_female_1c7bc4b8-fb3a-4c9e-9ea1-49f7d6c4ba7d.png;generated;false premises;people;body;artifacts
123;image_123;Johnny_Automatic_scene_from_1970s_Martial_Arts_movie_all_the_ac_86ce6aa7-1a81-4382-902c-8df6ac6b64c8.png;https://midjourney-image.s3.amazonaws.com/Johnny_Automatic_scene_from_1970s_Martial_Arts_movie_all_the_ac_86ce6aa7-1a81-4382-902c-8df6ac6b64c8.png;generated;false premises;animals;animals;animals
124;image_124;Manu2810_mug_with_whale_drawing_black_and_white_sketch_749bc9c1-2458-4f28-b9db-bf2744294598.png;https://midjourney-image.s3.amazonaws.com/Manu2810_mug_with_whale_drawing_black_and_white_sketch_749bc9c1-2458-4f28-b9db-bf2744294598.png;generated;false premises;kitchenware;artifacts;artifacts
125;image_125;MasterOOP_a_painting_sketch_of_a_mixed-race_family_watching_a_m_49121ace-984f-4cca-8830-37ad6bb43197.png;https://midjourney-image.s3.amazonaws.com/MasterOOP_a_painting_sketch_of_a_mixed-race_family_watching_a_m_49121ace-984f-4cca-8830-37ad6bb43197.png;generated;false premises;people;people;people
126;image_126;JolaCh_lightbulb_as_a_symbol_of_inspiration_and_tips_in_soft_co_6192cd80-9862-448a-ba35-1b6901d50e78.png;https://midjourney-image.s3.amazonaws.com/JolaCh_lightbulb_as_a_symbol_of_inspiration_and_tips_in_soft_co_6192cd80-9862-448a-ba35-1b6901d50e78.png;generated;false premises;artifacts;artifacts;artifacts
127;image_127;Romanrr_A_collage_of_close_-_up_shots_of_the_faces_of_the_10_mo_c13be202-6e1a-43c5-b9cb-b736f5c746a5.png;https://midjourney-image.s3.amazonaws.com/Romanrr_A_collage_of_close_-_up_shots_of_the_faces_of_the_10_mo_c13be202-6e1a-43c5-b9cb-b736f5c746a5.png;generated;insufficient context;animals;animals;animals
128;image_128;Plut0_Neon_Residential_Building_covered_in_wires_air_conditione_0f587c7d-287b-4210-ad7d-a397e4ede08b.png;https://midjourney-image.s3.amazonaws.com/Plut0_Neon_Residential_Building_covered_in_wires_air_conditione_0f587c7d-287b-4210-ad7d-a397e4ede08b.png;generated;false premises;construction;construction;electronics
129;image_129;MrNoMbre_anatomy_atlas_cartoon_da_vinci_style_71d62905-ffa6-430a-ab98-1eefed019828 (1).png;https://midjourney-image.s3.amazonaws.com/MrNoMbre_anatomy_atlas_cartoon_da_vinci_style_71d62905-ffa6-430a-ab98-1eefed019828+(1).png;generated;false premises;people;body;artifacts
130;image_130;Subha456_reflections_of_the_mind_a7f80ccc-4bc2-48eb-83bc-ba6fe6bc6954.png;https://midjourney-image.s3.amazonaws.com/Subha456_reflections_of_the_mind_a7f80ccc-4bc2-48eb-83bc-ba6fe6bc6954.png;generated;false premises;people;nature;artifacts
131;image_131;Romanrr_A_collage_of_close_-_up_shots_of_the_faces_of_the_10_mo_2b94dad2-5d1f-4f13-89b2-e3dc938b0c13.png;https://midjourney-image.s3.amazonaws.com/Romanrr_A_collage_of_close_-_up_shots_of_the_faces_of_the_10_mo_2b94dad2-5d1f-4f13-89b2-e3dc938b0c13.png;generated;false premises;animals;animals;animals
132;image_132;Rod_cat_dressed_as_japanese_gaesha_ec85c259-6154-4830-9045-3cdd6d18ef13.png;https://midjourney-image.s3.amazonaws.com/Rod_cat_dressed_as_japanese_gaesha_ec85c259-6154-4830-9045-3cdd6d18ef13.png;generated;false premises;animals;animals;animals
133;image_133;Madeleine_floating_bubblegum_terracotta_ballgown_fashion_coutur_f0a9c3ec-91c0-46ee-969f-0fff6d2da9da.png;https://midjourney-image.s3.amazonaws.com/Madeleine_floating_bubblegum_terracotta_ballgown_fashion_coutur_f0a9c3ec-91c0-46ee-969f-0fff6d2da9da.png;generated;false premises;people;people;people
134;image_134;Kiki_dripping_kintsugi_lava_magma_wolf_on_ash_by_beeple_and_by__00f8fa3e-d98f-462f-b0dd-fe67a27eed32.png;https://midjourney-image.s3.amazonaws.com/Kiki_dripping_kintsugi_lava_magma_wolf_on_ash_by_beeple_and_by__00f8fa3e-d98f-462f-b0dd-fe67a27eed32.png;generated;false premises;animals;animals;artifacts
135;image_135;Palle_Dramatic_nightmare_inside_a_siluette_of_a_heart_epic_dram_9b709636-b16a-4f3f-ad2d-9afdeb6d9679.png;https://midjourney-image.s3.amazonaws.com/Palle_Dramatic_nightmare_inside_a_siluette_of_a_heart_epic_dram_9b709636-b16a-4f3f-ad2d-9afdeb6d9679.png;generated;false premises;people;nature;nature
136;image_136;PatrickKarlsson1_a_close_up_of_an_astronaut_in_a_field_of_flowe_67d4e397-3784-440f-9424-3ab3050d4637.png;https://midjourney-image.s3.amazonaws.com/PatrickKarlsson1_a_close_up_of_an_astronaut_in_a_field_of_flowe_67d4e397-3784-440f-9424-3ab3050d4637.png;generated;false premises;people;plants;nature
137;image_137;Meraki_rainbow_ape_smoking_lots_of_rainbow_smoking_detailed_8k_f382def5-c1cc-4106-a749-e077ea832d3a.png;https://midjourney-image.s3.amazonaws.com/Meraki_rainbow_ape_smoking_lots_of_rainbow_smoking_detailed_8k_f382def5-c1cc-4106-a749-e077ea832d3a.png;generated;false premises;animals;animals;animals
138;image_138;Markusas13_a_young_girl_kid_standing_in_front_of_a_antique_mirr_3128cb62-6cda-4820-8300-4ebd1b0357cd.png;https://midjourney-image.s3.amazonaws.com/Markusas13_a_young_girl_kid_standing_in_front_of_a_antique_mirr_3128cb62-6cda-4820-8300-4ebd1b0357cd.png;generated;false premises;people;furniture;indoor
139;image_139;Moss_old_Japanese_train_crossing_water_tranquil_sky_peaceful._s_10170f7f-ef8e-46a4-9af1-ff7b8535909c.png;https://midjourney-image.s3.amazonaws.com/Moss_old_Japanese_train_crossing_water_tranquil_sky_peaceful._s_10170f7f-ef8e-46a4-9af1-ff7b8535909c.png;generated;false premises;vehicles;plants;nature
140;image_140;Kost_AI_No_Prompt_eecf5d63-f34d-4c24-b349-820443b8c59e.png;https://midjourney-image.s3.amazonaws.com/Kost_AI_No_Prompt_eecf5d63-f34d-4c24-b349-820443b8c59e.png;generated;false premises;people;body;nature
141;image_141;Omen_North_a_retro_phone_booth_in_a_underwater_city_b468f104-9d17-48bb-95f5-597adcffdebc.png;https://midjourney-image.s3.amazonaws.com/Omen_North_a_retro_phone_booth_in_a_underwater_city_b468f104-9d17-48bb-95f5-597adcffdebc.png;generated;false premises;nature;animals;construction
142;image_142;Tiina57_star_seeds_came_to_earth_8ed009b7-352e-44b6-8018-e0d33ccea4f0.png;https://midjourney-image.s3.amazonaws.com/Tiina57_star_seeds_came_to_earth_8ed009b7-352e-44b6-8018-e0d33ccea4f0.png;generated;false premises;food;plants;nature
143;image_143;LINLINL_The_architect_uses_ar_glasses_to_see_a_virtual_scene_in_c505cec0-02ac-4a10-a307-40c80a71d2db.png;https://midjourney-image.s3.amazonaws.com/LINLINL_The_architect_uses_ar_glasses_to_see_a_virtual_scene_in_c505cec0-02ac-4a10-a307-40c80a71d2db.png;generated;false premises;construction;people;appliences
144;image_144;Kanedan_sumo_cat_db37e121-3d24-4a83-9427-fd94c1f63f6e.png;https://midjourney-image.s3.amazonaws.com/Kanedan_sumo_cat_db37e121-3d24-4a83-9427-fd94c1f63f6e.png;generated;false premises;animals;furniture;indoor
145;image_145;Romanrr_Luxurious_youtube_cover_A_collage_of_close_-_up_shots_o_bee4ec5b-379d-4f46-9bfd-87bdeea52533.png;https://midjourney-image.s3.amazonaws.com/Romanrr_Luxurious_youtube_cover_A_collage_of_close_-_up_shots_o_bee4ec5b-379d-4f46-9bfd-87bdeea52533.png;generated;false premises;animals;animals;accessories
146;image_146;Krunal_happy_poter_as_kid_super_realistic_high_render_8k_uper_r_69a69b2e-d92d-4545-892c-e507cc15798d.png;https://midjourney-image.s3.amazonaws.com/Krunal_happy_poter_as_kid_super_realistic_high_render_8k_uper_r_69a69b2e-d92d-4545-892c-e507cc15798d.png;generated;false premises;people;insects;accessories
147;image_147;MagdaMM_abandoned_Japanese_child_with_realistic_tiny_dinosaur_o_13754555-0a7a-4e01-92fd-64f53133cee7.png;https://midjourney-image.s3.amazonaws.com/MagdaMM_abandoned_Japanese_child_with_realistic_tiny_dinosaur_o_13754555-0a7a-4e01-92fd-64f53133cee7.png;generated;false premises;people;animals;animals
148;image_148;Titus_vintage_american_poster._c0093f33-654f-42e8-abfb-b5bfec025d82.png;https://midjourney-image.s3.amazonaws.com/Titus_vintage_american_poster._c0093f33-654f-42e8-abfb-b5bfec025d82.png;generated;false premises;people;artifacts;artifacts
149;image_149;Romanrr_Luxurious_youtube_cover_A_collage_of_close_-_up_shots_o_30a9b6a5-ff53-4675-8134-50f4e285e6ce.png;https://midjourney-image.s3.amazonaws.com/Romanrr_Luxurious_youtube_cover_A_collage_of_close_-_up_shots_o_30a9b6a5-ff53-4675-8134-50f4e285e6ce.png;generated;false premises;animals;animals;accessories
150;image_150;SpaceQuentin_oil_paint_The_prefrontal_cortex_with_a_detailed_sc_e908455c-ab67-42e6-80c0-a94c488290e3.png;https://midjourney-image.s3.amazonaws.com/SpaceQuentin_oil_paint_The_prefrontal_cortex_with_a_detailed_sc_e908455c-ab67-42e6-80c0-a94c488290e3.png;generated;false premises;artifacts;body;electronics
151;image_151;Sequ3L_signourney_weaver_as_a_friendly_young_girl_reading_a_sto_a62b28f4-779d-4325-a794-8848b0500b1d.png;https://midjourney-image.s3.amazonaws.com/Sequ3L_signourney_weaver_as_a_friendly_young_girl_reading_a_sto_a62b28f4-779d-4325-a794-8848b0500b1d.png;generated;false premises;people;artifacts;artifacts
152;image_152;Stu2015_A_guy_with_a_Canon_camera_is_threatened_by_a_two_headed_1bf0738e-76e1-4315-90a0-2469448d1812.png;https://midjourney-image.s3.amazonaws.com/Stu2015_A_guy_with_a_Canon_camera_is_threatened_by_a_two_headed_1bf0738e-76e1-4315-90a0-2469448d1812.png;generated;false premises;animals;people;nature
153;image_153;Nijathys_femme_serpent_beaucoup_de_blanc_white_paint_splash_and_484228d9-3e4e-4f45-af54-c1e0ae7597ca.png;https://midjourney-image.s3.amazonaws.com/Nijathys_femme_serpent_beaucoup_de_blanc_white_paint_splash_and_484228d9-3e4e-4f45-af54-c1e0ae7597ca.png;generated;false premises;people;animals;artifacts
154;image_154;That_guy_in_the_Midwest_a_full-body_shot_from_above_of_a_a_gian_5fe9928c-8276-4f39-984b-6817632aeb10.png;https://midjourney-image.s3.amazonaws.com/That_guy_in_the_Midwest_a_full-body_shot_from_above_of_a_a_gian_5fe9928c-8276-4f39-984b-6817632aeb10.png;generated;false premises;people;construction;construction
155;image_155;MehmetAslanFT_a_schizophrenic_man_fighting_with_himself_cinemat_a6616b51-6c28-4675-a4e1-26ea9f6a4874.png;https://midjourney-image.s3.amazonaws.com/MehmetAslanFT_a_schizophrenic_man_fighting_with_himself_cinemat_a6616b51-6c28-4675-a4e1-26ea9f6a4874.png;generated;false premises;people;body;people
156;image_156;Ruenhorn_Victorian_Atlantean_spear_fisherman_3aca11e6-174d-48ac-8687-fe3b14ced1de.png;https://midjourney-image.s3.amazonaws.com/Ruenhorn_Victorian_Atlantean_spear_fisherman_3aca11e6-174d-48ac-8687-fe3b14ced1de.png;generated;false premises;artifacts;animals;artifacts
157;image_157;Syiavri_iron_giant_woodblock_by_James_Jean_and_studio_ghibli_an_7d35a6cf-f2ee-4b4a-94f9-2a68ae94ab27.png;https://midjourney-image.s3.amazonaws.com/Syiavri_iron_giant_woodblock_by_James_Jean_and_studio_ghibli_an_7d35a6cf-f2ee-4b4a-94f9-2a68ae94ab27.png;generated;false premises;artifacts;nature;people
158;image_158;PORTEGO_spreadsheet_of_top_down_view_of_vehicles_only_top_down__73a4a1ca-84d8-47d7-8351-7b9e99ef4bb3.png;https://midjourney-image.s3.amazonaws.com/PORTEGO_spreadsheet_of_top_down_view_of_vehicles_only_top_down__73a4a1ca-84d8-47d7-8351-7b9e99ef4bb3.png;generated;false premises;vehicles;vehicles;vehicles
159;image_159;Rinnie_hourglass_with_a_woman_trapped_inside_dramatic_lighting__6ea9f630-f333-438d-8a47-ff621b4feb35.png;https://midjourney-image.s3.amazonaws.com/Rinnie_hourglass_with_a_woman_trapped_inside_dramatic_lighting__6ea9f630-f333-438d-8a47-ff621b4feb35.png;generated;false premises;artifacts;people;body
160;image_160;Shergot_staring_up_infite_climbing_celestial_library_spiraling__d3068b9d-2727-4b59-a816-aa3ed4b3dc7b.png;https://midjourney-image.s3.amazonaws.com/Shergot_staring_up_infite_climbing_celestial_library_spiraling__d3068b9d-2727-4b59-a816-aa3ed4b3dc7b.png;generated;false premises;indoor;artifacts;people
161;image_161;Romanrr_Luxurious_youtube_cover_A_collage_of_close_-_up_shots_o_6b6e55bd-7761-4cc1-962e-739afc08e5c8.png;https://midjourney-image.s3.amazonaws.com/Romanrr_Luxurious_youtube_cover_A_collage_of_close_-_up_shots_o_6b6e55bd-7761-4cc1-962e-739afc08e5c8.png;generated;false premises;animals;animals;accessories
162;image_162;Superfer____9e847f8d-8a34-4c2d-973e-5046e714463d.png;https://midjourney-image.s3.amazonaws.com/Superfer____9e847f8d-8a34-4c2d-973e-5046e714463d.png;generated;false premises;body;nature;nature
163;image_163;Sandu_child_sitting_at_apartment_window_looking_outside_mid_day_b8467fc3-b1b9-4d76-872f-dec23b3f9c8a.png;https://midjourney-image.s3.amazonaws.com/Sandu_child_sitting_at_apartment_window_looking_outside_mid_day_b8467fc3-b1b9-4d76-872f-dec23b3f9c8a.png;generated;false premises;indoor;construction;people
164;image_164;Rdecsi_A_little_girl_standing_backfront_in_a_middle_of_war_06930c26-37ef-42f6-8a29-875a63598437.png;https://midjourney-image.s3.amazonaws.com/Rdecsi_A_little_girl_standing_backfront_in_a_middle_of_war_06930c26-37ef-42f6-8a29-875a63598437.png;generated;false premises;vehicles;people;vehicles
165;image_165;Jhaack_electric_bank_vault_door_aquarium_8f8b8d6c-7a10-4acd-89a1-c52cee1e78d7.png;https://midjourney-image.s3.amazonaws.com/Jhaack_electric_bank_vault_door_aquarium_8f8b8d6c-7a10-4acd-89a1-c52cee1e78d7.png;generated;false premises;animals;artifacts;nature
166;image_166;NorthernP_Minimal_vogue_cover_with_inspired_by_conceptual_fashi_07e83f2b-b410-4bd7-830d-4efec965db01.png;https://midjourney-image.s3.amazonaws.com/NorthernP_Minimal_vogue_cover_with_inspired_by_conceptual_fashi_07e83f2b-b410-4bd7-830d-4efec965db01.png;generated;insufficient context;artifacts;animals;accessories
167;image_167;Romanrr_Luxurious_youtube_cover_A_collage_of_close_-_up_shots_o_8ca66289-1f68-4532-a663-0c5b8fdb26e0.png;https://midjourney-image.s3.amazonaws.com/Romanrr_Luxurious_youtube_cover_A_collage_of_close_-_up_shots_o_8ca66289-1f68-4532-a663-0c5b8fdb26e0.png;generated;false premises;animals;animals;accessories
168;image_168;Tami99_ship_in_a_bottle_dramatic_sea_of_whiskey_vector_2d_print_7fcc4c65-d7f2-498a-bfb3-318e3fb11e8a.png;https://midjourney-image.s3.amazonaws.com/Tami99_ship_in_a_bottle_dramatic_sea_of_whiskey_vector_2d_print_7fcc4c65-d7f2-498a-bfb3-318e3fb11e8a.png;generated;false premises;accessories;vehicles;artifacts
169;image_169;OuchMyKnee_a_realistic_photograph_of_a_robot_tea_party_with_Pre_8abd5bec-e827-47df-8078-a0103020d270.png;https://midjourney-image.s3.amazonaws.com/OuchMyKnee_a_realistic_photograph_of_a_robot_tea_party_with_Pre_8abd5bec-e827-47df-8078-a0103020d270.png;generated;false premises;indoor;people;furniture
170;image_170;Tyburn_A_cassette_tape_battered_and_worn_smeared_with_filth_and_3f247c9e-f5ea-4938-93af-b1494e6925a8.png;https://midjourney-image.s3.amazonaws.com/Tyburn_A_cassette_tape_battered_and_worn_smeared_with_filth_and_3f247c9e-f5ea-4938-93af-b1494e6925a8.png;generated;false premises;appliences;appliences;electronics
171;image_171;Lartara_little_girl_looking_in_the_mirror_at_elderly_reflection_5ae57046-5057-476c-91ec-a083d83fde85.png;https://midjourney-image.s3.amazonaws.com/Lartara_little_girl_looking_in_the_mirror_at_elderly_reflection_5ae57046-5057-476c-91ec-a083d83fde85.png;generated;false premises;people;people;people
172;image_172;Enchant_a_person_trapped_inside_a_rain_drop_volumetric_lighting_a7f2e43a-00bb-4582-8036-ac9408925ddc.png;https://midjourney-image.s3.amazonaws.com/Enchant_a_person_trapped_inside_a_rain_drop_volumetric_lighting_a7f2e43a-00bb-4582-8036-ac9408925ddc.png;generated;false premises;nature;nature;artifacts
173;image_173;Icer_zombies_in_a_dark_twisted_forest_lots_of_zombies_the_livin_2bb398e2-463a-4314-a330-6db601fc53fd.png;https://midjourney-image.s3.amazonaws.com/Icer_zombies_in_a_dark_twisted_forest_lots_of_zombies_the_livin_2bb398e2-463a-4314-a330-6db601fc53fd.png;generated;false premises;nature;people;artifacts
174;image_174;Intellizoid_autumn_dragon_made_of_leaves_wings_are_made_of_leaf_d9e9d04a-b772-49c1-b9fc-a89748449017.png;https://midjourney-image.s3.amazonaws.com/Intellizoid_autumn_dragon_made_of_leaves_wings_are_made_of_leaf_d9e9d04a-b772-49c1-b9fc-a89748449017.png;generated;false premises;artifacts;plants;artifacts
175;image_175;Groucho_hyperdetailed_hyperrealism_surrealism_c838afc8-dda9-469d-8e42-da939097c581.png;https://midjourney-image.s3.amazonaws.com/Groucho_hyperdetailed_hyperrealism_surrealism_c838afc8-dda9-469d-8e42-da939097c581.png;generated;false premises;nature;body;artifacts
176;image_176;Groucho_closeup_Logans_Run_Ghost_in_the_Shell_wonderland_fantas_000e442a-3f9c-40f1-86fa-4c1b839077c9.png;https://midjourney-image.s3.amazonaws.com/Groucho_closeup_Logans_Run_Ghost_in_the_Shell_wonderland_fantas_000e442a-3f9c-40f1-86fa-4c1b839077c9.png;generated;false premises;animals;construction;artifacts
177;image_177;Butzinella_aquarium_in_a_phone_booth_in_big_city_skyline_blue_a_7132e6b4-484d-4323-a9d8-7c6795451177.png;https://midjourney-image.s3.amazonaws.com/Butzinella_aquarium_in_a_phone_booth_in_big_city_skyline_blue_a_7132e6b4-484d-4323-a9d8-7c6795451177.png;generated;false premises;animals;construction;artifacts
